2,003053,01,03670248000158,POSTO DE SERVICOS STRATUS LTDA,POSTO DE SERVICOS STRATUS,SP,GUARULHOS,"AVENIDA SANTOS DUMONT, 500",CUMBICA,07180270,000114,336712963118,CLIENTES FRANQUIA,ATIVO
2,003060,01,45791019000131,AUTO POSTO VIA LESTE LTDA,AUTO POSTO VIA LESTE,SP,SAO PAULO,"AVENIDA CONDESSA ELISABETH DE ROBIANO, 2200",TATUAPE,03074000,000114,110394917114,CLIENTES FRANQUIA,ATIVO
2,003065,01,21724812000150,AUTO POSTO RODOANEL LESTE LTDA,AUTO POSTO RODOANEL LESTE,SP,SUZANO,"AVENIDA MAJOR PINHEIRO FROEZ, 2338",VILA MARIA DE MAGI,08680000,000114,672286848116,CLIENTES FRANQUIA,ATIVO
2,003082,01,20656361000106,CAFE E CONVENIENCIA JARDIM,CONVENIENCIA JARDIM,SP,SAO CAETANO DO SUL,"ESTRADA DAS LAGRIMAS, 1986",MAUA,09580900,000114,636215280114,CLIENTES FRANQUIA,ATIVO
2,003108,01,11233097000107,GILMAR COELHO LANCHONETE LTDA ME,LANCHONETE COELHO,SP,SAO PAULO,"RUA AMAZONAS DA SILVA, 737",VILA GUILHERME,02051001,000114,148839136113,CLIENTES FRANQUIA,ATIVO
2,003120,01,13462086000116,AUTO POSTO NOVO AGUIA DE HAIA LTDA,AUTO POSTO NOVO AGUIA DE HAIA,SP,SAO PAULO,"AVENIDA AGUIA DE HAIA, 952",PARQUE PAINEIRAS,03694000,000114,147942740110,CLIENTES FRANQUIA,ATIVO
2,003125,01,18460591000145,FABIO ETCHEBEHERE DOCERIA,SODIE VILA FORMOSA,SP,SAO PAULO,"AVENIDA JOAO XXIII, 256",VILA FORMOSA,03361000,000114,142.569.509.115,CLIENTES FRANQUIA,ATIVO
2,003151,01,19352201000186,VANY MARIA DA SILVA LACERDA ME,LACERDA ALIMENTOS,PR,QUATRO BARRAS,"AVENIDA DE ACESSO, 740",CENTRO,83420000,000114,9065273591,CLIENTES FRANQUIA,ATIVO
2,003157,01,10219113000136,AUTO POSTO MAERSK LIMITADA EPP,AUTO POSTO MAERSK,SP,MOGI DAS CRUZES,"AVENIDA GOVERNADOR ADHEMAR DE BARROS, 2051",BRAS CUBAS,08735075,000114,454341139113,CLIENTES FRANQUIA,ATIVO
1,003161,01,10795319000104,KLABIN CONVENIENCIA LTDA ME,KLABIN,SP,SAO PAULO,"AVENIDA LINS DE VASCONCELOS, 3267",VILA MARIANA,04112012,000114,148583257115,CLIENTES FRANQUIA,ATIVO
